Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_beaching,k_sediment_resuspension,k_burial,k_runoff_transport,k_percolation,k_soil_air_resuspension,k_soil_convection,k_sequestration_deep_soils,k_wind_trasport,k_dry_depossition,k_wet_depossition
Ocean_Mixed_Water,freeMP,mp1,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 0.0, 0.0]",8.217077030134274e-07,0.0,3.858024691358025e-07,0.0,4.273255813953488e-09,0.0,6.446896763621471e-11,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882296e-10, 0.0, 0.0, 0.0, 0.0]",5.956415969765581e-06,0.0,3.858024691358025e-07,0.0,4.273255813953488e-09,0.0,6.4468967636214734e-09,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,freeMP,mp3,1.6045073624072808e-09,"[1.569634703196347e-09, 1.5854895991882293e-11, 0.0, 0.0, 0.0]",0.011545699931377497,0.0,3.858024691358025e-07,0.0,4.273255813953488e-09,0.0,6.446896763621472e-07,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,freeMP,mp4,1.6045073624072808e-09,"[1.583904109589041e-08, 0.0, 1.5854895991882293e-11, 0.0, 0.0]",98.49552681183546,0.0,3.858024691358025e-07,0.0,4.273255813953488e-09,0.0,6.446896763621472e-05,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,freeMP,mp5,1.6045073624072808e-09,"[1.5853310502283102e-07, 0.0, 0.0, 1.5854895991882293e-11, 0.0]",968820.163933009,0.0,3.858024691358025e-07,0.0,4.273255813953488e-09,0.0,0.006446896763621472,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,heterMP,mp1,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,8.320746267378784e-16,3.858024691358025e-07,0.0,4.273255813953488e-09,1.0273682694260916e-09,0.0,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-12, 0.0, 0.0, 0.0, 0.0]",0.0,5.934800043699979e-15,3.858024691358025e-07,0.0,4.273255813953488e-09,0.0,6.308907307491492e-09,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,heterMP,mp3,1.6045073624072808e-10,"[1.5696352264077416e-11, 1.5854901276845876e-13, 0.0, 0.0, 0.0]",0.0,1.1545496870588217e-11,3.858024691358025e-07,0.0,4.273255813953488e-09,0.0,6.446758727515004e-07,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,heterMP,mp4,1.6045073624072808e-10,"[1.5839041101170098e-10, 0.0, 1.5854895997167268e-13, 0.0, 0.0]",0.0,9.849552480328001e-08,3.858024691358025e-07,0.0,4.273255813953488e-09,0.0,6.44689662558534e-05,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,heterMP,mp5,1.6045073624072808e-10,"[1.5853310502288396e-09, 0.0, 0.0, 1.5854895991887587e-13, 0.0]",0.0,0.0009688201639129474,3.858024691358025e-07,0.0,4.273255813953488e-09,0.0,0.006446896763483442,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,biofMP,mp1,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0003643879853989019,0.0,0.0,0.0,4.273255813953488e-09,2.2261939888511738e-07,0.0,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,biofMP,mp2,3.2090147248145615e-10,"[2.378234398782344e-10, 0.0, 0.0, 0.0, 0.0]",0.0013589965180795954,0.0,0.0,0.0,4.273255813953488e-09,4.354027550184351e-07,0.0,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,biofMP,mp3,3.2090147248145615e-10,"[9.417808219178083e-10, 9.512937595129375e-12, 0.0, 0.0, 0.0]",0.1165610336498048,0.0,0.0,0.0,4.273255813953488e-09,2.5256206472757017e-06,0.0,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,biofMP,mp4,3.2090147248145615e-10,"[8.07791095890411e-09, 0.0, 8.08599695585997e-12, 0.0, 0.0]",106.30919417524349,0.0,0.0,0.0,4.273255813953488e-09,0.0,3.290886829168358e-05,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,biofMP,mp5,3.2090147248145615e-10,"[7.942508561643837e-08, 0.0, 0.0, 7.94330289193303e-12, 0.0]",1850269.279647996,0.0,0.0,0.0,4.273255813953488e-09,0.0,0.006131107881163131,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,heterBiofMP,mp1,8.022536812036404e-11,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,3.6449618096042567e-13,0.0,0.0,4.273255813953488e-09,2.2267609252562247e-07,0.0,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,heterBiofMP,mp2,8.022536812036404e-11,"[2.3782637593383765e-12, 0.0, 0.0, 0.0, 0.0]",0.0,1.3591450575879609e-12,0.0,0.0,4.273255813953488e-09,4.3544267497851856e-07,0.0,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,heterBiofMP,mp3,8.022536812036404e-11,"[9.417810035884569e-12, 9.512939430186433e-14, 0.0, 0.0, 0.0]",0.0,1.165615552991495e-10,0.0,0.0,4.273255813953488e-09,2.5256314840106666e-06,0.0,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,heterBiofMP,mp4,8.022536812036404e-11,"[8.077910961441446e-11, 0.0, 8.085996958399846e-14, 0.0, 0.0]",0.0,1.0630919004439468e-07,0.0,0.0,4.273255813953488e-09,0.0,3.2908866949119506e-05,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Mixed_Water,heterBiofMP,mp5,8.022536812036404e-11,"[7.94250856164647e-10, 0.0, 0.0, 7.943302891935664e-14, 0.0]",0.0,0.0018502692796077583,0.0,0.0,4.273255813953488e-09,0.0,0.006131107881025491,"[0.000138, 3.167e-10]",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,freeMP,mp1,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 0.0, 0.0]",8.217077030134274e-07,0.0,3.858024691358025e-08,0.0,0.0,0.0,2.148965587873824e-12,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882296e-10, 0.0, 0.0, 0.0, 0.0]",5.956415969765581e-06,0.0,3.858024691358025e-08,0.0,0.0,0.0,2.1489655878738244e-10,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,freeMP,mp3,1.6045073624072808e-09,"[1.569634703196347e-09, 1.5854895991882293e-11, 0.0, 0.0, 0.0]",0.011545699931377497,0.0,3.858024691358025e-08,0.0,0.0,0.0,2.148965587873824e-08,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,freeMP,mp4,1.6045073624072808e-09,"[1.583904109589041e-08, 0.0, 1.5854895991882293e-11, 0.0, 0.0]",98.49552681183546,0.0,3.858024691358025e-08,0.0,0.0,0.0,2.1489655878738236e-06,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,freeMP,mp5,1.6045073624072808e-09,"[1.5853310502283102e-07, 0.0, 0.0, 1.5854895991882293e-11, 0.0]",968820.163933009,0.0,3.858024691358025e-08,0.0,0.0,0.0,0.00021489655878738242,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterMP,mp1,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,8.320746267378784e-16,3.858024691358025e-08,0.0,0.0,3.424560898086972e-11,0.0,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-12, 0.0, 0.0, 0.0, 0.0]",0.0,5.934800043699979e-15,3.858024691358025e-08,0.0,0.0,0.0,2.102969102497164e-10,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterMP,mp3,1.6045073624072808e-10,"[1.5696352264077416e-11, 1.5854901276845876e-13, 0.0, 0.0, 0.0]",0.0,1.1545496870588217e-11,3.858024691358025e-08,0.0,0.0,0.0,2.1489195758383347e-08,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterMP,mp4,1.6045073624072808e-10,"[1.5839041101170098e-10, 0.0, 1.5854895997167268e-13, 0.0, 0.0]",0.0,9.849552480328001e-08,3.858024691358025e-08,0.0,0.0,0.0,2.14896554186178e-06,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterMP,mp5,1.6045073624072808e-10,"[1.5853310502288396e-09, 0.0, 0.0, 1.5854895991887587e-13, 0.0]",0.0,0.0009688201639129474,3.858024691358025e-08,0.0,0.0,0.0,0.0002148965587827814,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,biofMP,mp1,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0003643879853989019,0.0,0.0,0.0,0.0,7.4206466295039126e-09,0.0,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,biofMP,mp2,3.2090147248145615e-10,"[2.378234398782344e-10, 0.0, 0.0, 0.0, 0.0]",0.0013589965180795954,0.0,0.0,0.0,0.0,1.4513425167281171e-08,0.0,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,biofMP,mp3,3.2090147248145615e-10,"[9.417808219178083e-10, 9.512937595129375e-12, 0.0, 0.0, 0.0]",0.1165610336498048,0.0,0.0,0.0,0.0,8.418735490919005e-08,0.0,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,biofMP,mp4,3.2090147248145615e-10,"[8.07791095890411e-09, 0.0, 8.08599695585997e-12, 0.0, 0.0]",106.30919417524349,0.0,0.0,0.0,0.0,0.0,1.0969622763894526e-06,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,biofMP,mp5,3.2090147248145615e-10,"[7.942508561643837e-08, 0.0, 0.0, 7.94330289193303e-12, 0.0]",1850269.279647996,0.0,0.0,0.0,0.0,0.0,0.00020437026270543772,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterBiofMP,mp1,8.022536812036404e-11,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,3.6449618096042567e-13,0.0,0.0,0.0,7.422536417520749e-09,0.0,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterBiofMP,mp2,8.022536812036404e-11,"[2.3782637593383765e-12, 0.0, 0.0, 0.0, 0.0]",0.0,1.3591450575879609e-12,0.0,0.0,0.0,1.4514755832617285e-08,0.0,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterBiofMP,mp3,8.022536812036404e-11,"[9.417810035884569e-12, 9.512939430186433e-14, 0.0, 0.0, 0.0]",0.0,1.165615552991495e-10,0.0,0.0,0.0,8.418771613368888e-08,0.0,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterBiofMP,mp4,8.022536812036404e-11,"[8.077910961441446e-11, 0.0, 8.085996958399846e-14, 0.0, 0.0]",0.0,1.0630919004439468e-07,0.0,0.0,0.0,0.0,1.0969622316373168e-06,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterBiofMP,mp5,8.022536812036404e-11,"[7.94250856164647e-10, 0.0, 0.0, 7.943302891935664e-14, 0.0]",0.0,0.0018502692796077583,0.0,0.0,0.0,0.0,0.00020437026270084968,1.057716504854369e-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp1,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 0.0, 0.0]",6.554094834277143e-06,0.0,1.1574074074074074e-06,0.0,1e-06,0.0,0.0,0.0055137556561085975,1.1111111111111112e-13,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882293e-09, 0.0, 0.0, 0.0, 0.0]",0.00017515110621920614,0.0,1.1574074074074074e-06,0.0,1e-06,0.0,0.0,0.0055137556561085975,1.1111111111111112e-13,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp3,1.6045073624072808e-09,"[1.5696347031963472e-08, 1.5854895991882296e-10, 0.0, 0.0, 0.0]",0.18412572264383192,0.0,1.1574074074074074e-06,0.0,1e-06,0.0,0.0,0.0055137556561085975,1.1111111111111112e-13,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp4,1.6045073624072808e-09,"[1.5839041095890412e-07, 0.0, 1.5854895991882296e-10, 0.0, 0.0]",790.037405576296,0.0,1.1574074074074074e-06,0.0,1e-06,0.0,0.0,0.0055137556561085975,1.1111111111111112e-15,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp5,1.6045073624072808e-09,"[1.5853310502283108e-06, 0.0, 0.0, 1.5854895991882296e-10, 0.0]",6882038.844971331,0.0,1.1574074074074074e-06,0.0,1e-06,0.0,0.0,0.0055137556561085975,1.1111111111111113e-17,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp1,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,6.9818078112019654e-15,1.1574074074074074e-06,0.0,1e-06,4.1094730777043665e-08,0.0,0.0055137556561085975,1.1111111111111112e-13,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-11, 0.0, 0.0, 0.0, 0.0]",0.0,1.7512111487505713e-13,1.1574074074074074e-06,0.0,1e-06,0.0,0.0,0.0055137556561085975,1.1111111111111112e-13,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp3,1.6045073624072808e-10,"[1.5696352264077411e-10, 1.585490127684587e-12, 0.0, 0.0, 0.0]",0.0,1.8412440350130004e-10,1.1574074074074074e-06,0.0,1e-06,0.0,0.0,0.0055137556561085975,1.1111111111111112e-13,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp4,1.6045073624072808e-10,"[1.5839041101170099e-09, 0.0, 1.5854895997167267e-12, 0.0, 0.0]",0.0,7.900373916168764e-07,1.1574074074074074e-06,0.0,1e-06,0.0,0.0,0.0055137556561085975,1.1111111111111112e-15,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp5,1.6045073624072808e-10,"[1.5853310502288396e-08, 0.0, 0.0, 1.5854895991887585e-12, 0.0]",0.0,0.006882038844831001,1.1574074074074074e-06,0.0,1e-06,0.0,0.0,0.0055137556561085975,1.1111111111111113e-17,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp1,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.004686015008685867,0.0,0.0,0.0,1e-06,8.904775955404695e-06,0.0,0.0055137556561085975,1.1111111111111112e-13,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp2,3.2090147248145615e-10,"[2.3782343987823448e-09, 0.0, 0.0, 0.0, 0.0]",0.015487120612716994,0.0,0.0,0.0,1e-06,1.7416110200737405e-05,0.0,0.0055137556561085975,1.1111111111111112e-13,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp3,3.2090147248145615e-10,"[9.417808219178084e-09, 9.512937595129377e-11, 0.0, 0.0, 0.0]",1.1711876251235485,0.0,0.0,0.0,1e-06,0.00010102482589102807,0.0,0.0055137556561085975,1.1111111111111112e-13,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp4,3.2090147248145615e-10,"[8.077910958904112e-08, 0.0, 8.085996955859971e-11, 0.0, 0.0]",957.600472168912,0.0,0.0,0.0,1e-06,0.0,0.0,0.0055137556561085975,1.1111111111111112e-15,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp5,3.2090147248145615e-10,"[7.942508561643837e-07, 0.0, 0.0, 7.943302891933031e-11, 0.0]",13153686.212708253,0.0,0.0,0.0,1e-06,0.0,0.0,0.0055137556561085975,1.1111111111111113e-17,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
