Model_box,Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_sediment_resuspension,k_burial,k_runoff_transport,k_tillage,k_percolation,k_soil_air_resuspension,k_sequestration_deep_soils,k_wind_trasport,k_dry_depossition,k_wet_depossition
Utopia,Ocean_Mixed_Water,freeMP,mp1,1.6045073624072808e-09,1.5854895991882292e-07,43463.15817894741,0.0,3.858024691358025e-07,0.0,6.424418604651162e-10,0.00027908643998361324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,freeMP,mp2,1.6045073624072808e-09,1.5854895991882293e-08,5.789101212572219,0.0,3.858024691358025e-07,0.0,6.424418604651162e-10,2.790864399836132e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,freeMP,mp3,1.6045073624072808e-09,1.5854895991882293e-09,0.002065837276429466,0.0,3.858024691358025e-07,0.0,6.424418604651162e-10,2.7908643998361323e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,freeMP,mp4,1.6045073624072808e-09,1.5854895991882296e-10,4.742792258940098e-06,0.0,3.858024691358025e-07,0.0,6.424418604651162e-10,2.7908643998361327e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,freeMP,mp5,1.6045073624072808e-09,1.5854895991882293e-11,8.215402511494373e-07,0.0,3.858024691358025e-07,0.0,6.424418604651162e-10,2.790864399836132e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp1,1.6045073624072808e-10,0.0,0.0,4346.315819994035,3.858024691358025e-07,0.0,6.424418604651162e-10,0.0002790864401233413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp2,1.6045073624072808e-10,0.0,0.0,0.5789103317092186,3.858024691358025e-07,0.0,6.424418604651162e-10,2.7908657971287504e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp3,1.6045073624072808e-10,0.0,0.0,0.00020660529812178958,3.858024691358025e-07,0.0,6.424418604651162e-10,2.7922616921466885e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp4,1.6045073624072808e-10,0.0,0.0,4.7201334155601434e-07,3.858024691358025e-07,0.0,6.424418604651162e-10,4.1876920318507983e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp5,1.6045073624072808e-10,0.0,0.0,8.317278497695108e-08,3.858024691358025e-07,0.0,6.424418604651162e-10,1.111985492134321e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp1,3.2090147248145615e-10,7.94330289193303e-08,185484.2397526175,0.0,0.0,0.0,6.424418604651162e-10,0.000605060950507817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp2,3.2090147248145615e-10,8.08599695585997e-09,114.07089100180588,0.0,0.0,0.0,6.424418604651162e-10,3.539352342739655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp3,3.2090147248145615e-10,9.512937595129376e-10,0.15166384679045697,0.0,0.0,0.0,6.424418604651162e-10,3.3248497883381145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp4,3.2090147248145615e-10,2.378234398782344e-10,0.001463669616894119,0.0,0.0,0.0,6.424418604651162e-10,4.717491123856346e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp5,3.2090147248145615e-10,1.664764079147641e-10,0.000389530602095806,0.0,0.0,0.0,6.424418604651162e-10,2.39974601792786e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterBiofMP,mp1,8.022536812036404e-11,0.0,0.0,18548.423979472384,0.0,0.0,6.424418604651162e-10,0.000605060950647172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterBiofMP,mp2,8.022536812036404e-11,0.0,0.0,11.40708953266481,0.0,0.0,6.424418604651162e-10,3.5393524787086066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterBiofMP,mp3,8.022536812036404e-11,0.0,0.0,0.015166438950244068,0.0,0.0,6.424418604651162e-10,3.3248607988273526e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterBiofMP,mp4,8.022536812036404e-11,0.0,0.0,0.0001463823145568647,0.0,0.0,6.424418604651162e-10,4.7178989532641014e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterBiofMP,mp5,8.022536812036404e-11,0.0,0.0,3.896423392084218e-05,0.0,0.0,6.424418604651162e-10,2.400325446070438e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,freeMP,mp1,1.6045073624072808e-09,1.5854895991882292e-07,43463.15817894741,0.0,3.858024691358025e-08,0.0,2.145631067961165e-11,9.302881332787109e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,freeMP,mp2,1.6045073624072808e-09,1.5854895991882293e-08,5.789101212572219,0.0,3.858024691358025e-08,0.0,2.145631067961165e-11,9.302881332787106e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,freeMP,mp3,1.6045073624072808e-09,1.5854895991882293e-09,0.002065837276429466,0.0,3.858024691358025e-08,0.0,2.145631067961165e-11,9.302881332787108e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,freeMP,mp4,1.6045073624072808e-09,1.5854895991882296e-10,4.742792258940098e-06,0.0,3.858024691358025e-08,0.0,2.145631067961165e-11,9.302881332787109e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,freeMP,mp5,1.6045073624072808e-09,1.5854895991882293e-11,8.215402511494373e-07,0.0,3.858024691358025e-08,0.0,2.145631067961165e-11,9.302881332787108e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterMP,mp1,1.6045073624072808e-10,0.0,0.0,4346.315819994035,3.858024691358025e-08,0.0,2.145631067961165e-11,9.30288133744471e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterMP,mp2,1.6045073624072808e-10,0.0,0.0,0.5789103317092186,3.858024691358025e-08,0.0,2.145631067961165e-11,9.302885990429168e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterMP,mp3,1.6045073624072808e-10,0.0,0.0,0.00020660529812178958,3.858024691358025e-08,0.0,2.145631067961165e-11,9.307538973822295e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterMP,mp4,1.6045073624072808e-10,0.0,0.0,4.7201334155601434e-07,3.858024691358025e-08,0.0,2.145631067961165e-11,1.3958973439502661e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterMP,mp5,1.6045073624072808e-10,0.0,0.0,8.317278497695108e-08,3.858024691358025e-08,0.0,2.145631067961165e-11,3.706618307114403e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,biofMP,mp1,3.2090147248145615e-10,7.94330289193303e-08,185484.2397526175,0.0,0.0,0.0,2.145631067961165e-11,2.016869835026057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,biofMP,mp2,3.2090147248145615e-10,8.08599695585997e-09,114.07089100180588,0.0,0.0,0.0,2.145631067961165e-11,1.1797841142465517e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,biofMP,mp3,3.2090147248145615e-10,9.512937595129376e-10,0.15166384679045697,0.0,0.0,0.0,2.145631067961165e-11,1.1082832627793714e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,biofMP,mp4,3.2090147248145615e-10,2.378234398782344e-10,0.001463669616894119,0.0,0.0,0.0,2.145631067961165e-11,1.5724970412854487e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,biofMP,mp5,3.2090147248145615e-10,1.664764079147641e-10,0.000389530602095806,0.0,0.0,0.0,2.145631067961165e-11,7.999153393092867e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterBiofMP,mp1,8.022536812036404e-11,0.0,0.0,18548.423979472384,0.0,0.0,2.145631067961165e-11,2.0168698354905734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
