Model_box,Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_sediment_resuspension,k_burial,k_runoff_transport,k_tillage,k_percolation,k_soil_air_resuspension,k_sequestration_deep_soils,k_wind_trasport,k_dry_depossition,k_wet_depossition
Utopia,Ocean_Mixed_Water,freeMP,mp1,1.6045073624072808e-09,1.5854895991882292e-07,378434.28980473353,0.0,3.858024691358025e-07,0.0,2.21e-09,0.0,0.0025117779598525193,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,freeMP,mp2,1.6045073624072808e-09,1.5854895991882293e-08,39.35069130930067,0.0,3.858024691358025e-07,0.0,2.21e-09,0.0,2.5117779598525188e-05,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,freeMP,mp3,1.6045073624072808e-09,1.5854895991882293e-09,0.005524980025994193,0.0,3.858024691358025e-07,0.0,2.21e-09,0.0,2.511777959852519e-07,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,freeMP,mp4,1.6045073624072808e-09,1.5854895991882296e-10,5.249334147510355e-06,0.0,3.858024691358025e-07,0.0,2.21e-09,0.0,2.5117779598525193e-09,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,freeMP,mp5,1.6045073624072808e-09,1.5854895991882293e-11,8.217077030134274e-07,0.0,3.858024691358025e-07,0.0,2.21e-09,0.0,2.511777959852519e-11,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp1,1.6045073624072808e-10,0.0,0.0,37843.42897838838,3.858024691358025e-07,0.0,2.21e-09,0.0,0.002511777959711862,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp2,1.6045073624072808e-10,0.0,0.0,3.9350689221924684,3.858024691358025e-07,0.0,2.21e-09,0.0,2.5117778191929702e-05,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp3,1.6045073624072808e-10,0.0,0.0,0.0005524768976916348,3.858024691358025e-07,0.0,2.21e-09,0.0,2.5116373003339466e-07,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp4,1.6045073624072808e-10,0.0,0.0,5.226813406359178e-07,3.858024691358025e-07,0.0,2.21e-09,0.0,2.371165528227895e-09,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp5,1.6045073624072808e-10,0.0,0.0,8.318975463917088e-08,3.858024691358025e-07,0.0,2.21e-09,1.0898343867133187e-09,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp1,3.2090147248145615e-10,7.94330289193303e-08,660023.4561330448,0.0,0.0,0.0,2.21e-09,0.0,0.002180232861703888,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp2,3.2090147248145615e-10,8.08599695585997e-09,28.502906418583084,0.0,0.0,0.0,2.21e-09,8.032107742728615e-06,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp3,3.2090147248145615e-10,9.512937595129376e-10,0.1414485853709565,0.0,0.0,0.0,2.21e-09,3.0922777550184305e-06,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp4,3.2090147248145615e-10,2.378234398782344e-10,0.001460987596205876,0.0,0.0,0.0,2.21e-09,4.708188242523558e-07,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp5,3.2090147248145615e-10,1.664764079147641e-10,0.0003895286724124211,0.0,0.0,0.0,2.21e-09,2.3997327280973847e-07,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,heterBiofMP,mp1,8.022536812036404e-11,0.0,0.0,66002.3456091228,0.0,0.0,2.21e-09,0.0,0.002180232861563626,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utopia,Ocean_Mixed_Water,heterBiofMP,mp2,8.022536812036404e-11,0.0,0.0,2.8502910716599983,0.0,0.0,2.21e-09,8.03210911101244e-06,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
