Model_box,Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_sediment_resuspension,k_burial,k_runoff_transport,k_tillage,k_percolation,k_soil_air_resuspension,k_sequestration_deep_soils,k_wind_trasport,k_dry_depossition,k_wet_depossition
Utopia,Ocean_Mixed_Water,heterMP,mp2,1.6045073624072808e-10,"[1.5854895997167267e-12, 1.4269406397450538e-11, 1.426940639745054e-10, 0.0, 0.0]",0.0,1.1630995481230036e-06,3.858024691358025e-07,0.0,6.424418604651162e-10,0.0007727903534159009,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp3,1.6045073624072808e-10,"[1.5854901276845876e-12, 1.4269411149161288e-11, 0.0, 0.0, 0.0]",0.0,1.198881592318884e-10,3.858024691358025e-07,0.0,6.424418604651162e-10,7.727914535894367e-06,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp4,1.6045073624072808e-10,"[1.586017919653587e-12, 0.0, 0.0, 0.0, 0.0]",0.0,1.83501093191107e-14,3.858024691358025e-07,0.0,6.424418604651162e-10,7.738913463489781e-08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterMP,mp5,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,8.320863168261496e-16,3.858024691358025e-07,0.0,6.424418604651162e-10,1.691901432056164e-09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp1,3.2090147248145615e-10,"[7.94330289193303e-11, 7.148972602739726e-10, 7.148972602739726e-09, 7.148972602739727e-08, 0.0]",23329176.081745446,0.0,0.0,0.0,6.424418604651162e-10,0.07742770648518815,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp2,3.2090147248145615e-10,"[8.08599695585997e-11, 7.277397260273972e-10, 7.2773972602739725e-09, 0.0, 0.0]",2467.506910984279,0.0,0.0,0.0,6.424418604651162e-10,0.0007879336022483553,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp3,3.2090147248145615e-10,"[9.512937595129376e-11, 8.561643835616438e-10, 0.0, 0.0, 0.0]",0.4230188762348111,0.0,0.0,0.0,6.424418604651162e-10,9.502781646866036e-06,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp4,3.2090147248145615e-10,"[2.378234398782344e-10, 0.0, 0.0, 0.0, 0.0]",0.0014394571387268717,0.0,0.0,0.0,6.424418604651162e-10,4.633113990167966e-07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,biofMP,mp5,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0003644458759004528,0.0,0.0,0.0,6.424418604651162e-10,2.2265926837654355e-07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Mixed_Water,heterBiofMP,mp1,8.022536812036404e-11,"[7.943302891935663e-13, 7.148972602742096e-12, 7.148972602742097e-11, 7.148972602742097e-10, 0.0]",0.0,0.023329176081794065,0.0,0.0,6.424418604651162e-10,0.07742770648529819,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
